grid_id,timestamp,alert_type,current_activity,baseline_activity,reason
1,2013-11-01 01:00:00,ACTIVITY_DROP,46.3654,83.7437,Current activity 46.37 is at or below 0.70x the within-day baseline 83.74.
1,2013-11-01 02:00:00,ACTIVITY_DROP,42.086999999999996,83.7437,Current activity 42.09 is at or below 0.70x the within-day baseline 83.74.
1,2013-11-01 03:00:00,ACTIVITY_DROP,35.0978,83.7437,Current activity 35.10 is at or below 0.70x the within-day baseline 83.74.
1,2013-11-01 04:00:00,ACTIVITY_DROP,32.2741,83.7437,Current activity 32.27 is at or below 0.70x the within-day baseline 83.74.
1,2013-11-01 05:00:00,ACTIVITY_DROP,35.416,83.7437,Current activity 35.42 is at or below 0.70x the within-day baseline 83.74.
1,2013-11-01 06:00:00,ACTIVITY_DROP,36.1216,83.7437,Current activity 36.12 is at or below 0.70x the within-day baseline 83.74.
1,2013-11-01 07:00:00,ACTIVITY_DROP,44.795,83.7437,Current activity 44.80 is at or below 0.70x the within-day baseline 83.74.
1,2013-11-01 08:00:00,ACTIVITY_SPIKE,67.42,83.7437,"Activity increased from 44.80 to 67.42, at least 1.50x the previous hour."
2,2013-11-01 01:00:00,ACTIVITY_DROP,46.4892,84.2422,Current activity 46.49 is at or below 0.70x the within-day baseline 84.24.
2,2013-11-01 02:00:00,ACTIVITY_DROP,42.2132,84.2422,Current activity 42.21 is at or below 0.70x the within-day baseline 84.24.
2,2013-11-01 03:00:00,ACTIVITY_DROP,35.1605,84.2422,Current activity 35.16 is at or below 0.70x the within-day baseline 84.24.
2,2013-11-01 04:00:00,ACTIVITY_DROP,32.3617,84.2422,Current activity 32.36 is at or below 0.70x the within-day baseline 84.24.
2,2013-11-01 05:00:00,ACTIVITY_DROP,35.501,84.2422,Current activity 35.50 is at or below 0.70x the within-day baseline 84.24.
2,2013-11-01 06:00:00,ACTIVITY_DROP,36.225100000000005,84.2422,Current activity 36.23 is at or below 0.70x the within-day baseline 84.24.
2,2013-11-01 07:00:00,ACTIVITY_DROP,44.9745,84.2422,Current activity 44.97 is at or below 0.70x the within-day baseline 84.24.
2,2013-11-01 08:00:00,ACTIVITY_SPIKE,67.7825,84.2422,"Activity increased from 44.97 to 67.78, at least 1.50x the previous hour."
3,2013-11-01 01:00:00,ACTIVITY_DROP,46.6212,84.7727,Current activity 46.62 is at or below 0.70x the within-day baseline 84.77.
3,2013-11-01 02:00:00,ACTIVITY_DROP,42.3475,84.7727,Current activity 42.35 is at or below 0.70x the within-day baseline 84.77.
3,2013-11-01 03:00:00,ACTIVITY_DROP,35.2271,84.7727,Current activity 35.23 is at or below 0.70x the within-day baseline 84.77.
3,2013-11-01 04:00:00,ACTIVITY_DROP,32.4546,84.7727,Current activity 32.45 is at or below 0.70x the within-day baseline 84.77.
3,2013-11-01 05:00:00,ACTIVITY_DROP,35.591499999999996,84.7727,Current activity 35.59 is at or below 0.70x the within-day baseline 84.77.
3,2013-11-01 06:00:00,ACTIVITY_DROP,36.3351,84.7727,Current activity 36.34 is at or below 0.70x the within-day baseline 84.77.
3,2013-11-01 07:00:00,ACTIVITY_DROP,45.165499999999994,84.7727,Current activity 45.17 is at or below 0.70x the within-day baseline 84.77.
3,2013-11-01 08:00:00,ACTIVITY_SPIKE,68.1685,84.7727,"Activity increased from 45.17 to 68.17, at least 1.50x the previous hour."
4,2013-11-01 01:00:00,ACTIVITY_DROP,46.006099999999996,82.2863,Current activity 46.01 is at or below 0.70x the within-day baseline 82.29.
4,2013-11-01 02:00:00,ACTIVITY_DROP,41.721599999999995,82.2863,Current activity 41.72 is at or below 0.70x the within-day baseline 82.29.
4,2013-11-01 03:00:00,ACTIVITY_DROP,34.9165,82.2863,Current activity 34.92 is at or below 0.70x the within-day baseline 82.29.
4,2013-11-01 04:00:00,ACTIVITY_DROP,32.0208,82.2863,Current activity 32.02 is at or below 0.70x the within-day baseline 82.29.
4,2013-11-01 05:00:00,ACTIVITY_DROP,35.1697,82.2863,Current activity 35.17 is at or below 0.70x the within-day baseline 82.29.
4,2013-11-01 06:00:00,ACTIVITY_DROP,35.8223,82.2863,Current activity 35.82 is at or below 0.70x the within-day baseline 82.29.
4,2013-11-01 07:00:00,ACTIVITY_DROP,44.2754,82.2863,Current activity 44.28 is at or below 0.70x the within-day baseline 82.29.
5,2013-11-01 01:00:00,ACTIVITY_DROP,41.926100000000005,75.2243,Current activity 41.93 is at or below 0.70x the within-day baseline 75.22.
5,2013-11-01 02:00:00,ACTIVITY_DROP,37.9852,75.2243,Current activity 37.99 is at or below 0.70x the within-day baseline 75.22.
5,2013-11-01 03:00:00,ACTIVITY_DROP,31.846,75.2243,Current activity 31.85 is at or below 0.70x the within-day baseline 75.22.
5,2013-11-01 04:00:00,ACTIVITY_DROP,29.262,75.2243,Current activity 29.26 is at or below 0.70x the within-day baseline 75.22.
5,2013-11-01 05:00:00,ACTIVITY_DROP,32.1274,75.2243,Current activity 32.13 is at or below 0.70x the within-day baseline 75.22.
5,2013-11-01 06:00:00,ACTIVITY_DROP,32.6969,75.2243,Current activity 32.70 is at or below 0.70x the within-day baseline 75.22.
5,2013-11-01 07:00:00,ACTIVITY_DROP,40.3097,75.2243,Current activity 40.31 is at or below 0.70x the within-day baseline 75.22.
6,2013-11-01 01:00:00,ACTIVITY_DROP,46.6212,84.7727,Current activity 46.62 is at or below 0.70x the within-day baseline 84.77.
6,2013-11-01 02:00:00,ACTIVITY_DROP,42.3475,84.7727,Current activity 42.35 is at or below 0.70x the within-day baseline 84.77.
6,2013-11-01 03:00:00,ACTIVITY_DROP,35.2271,84.7727,Current activity 35.23 is at or below 0.70x the within-day baseline 84.77.
6,2013-11-01 04:00:00,ACTIVITY_DROP,32.4546,84.7727,Current activity 32.45 is at or below 0.70x the within-day baseline 84.77.
6,2013-11-01 05:00:00,ACTIVITY_DROP,35.591499999999996,84.7727,Current activity 35.59 is at or below 0.70x the within-day baseline 84.77.
6,2013-11-01 06:00:00,ACTIVITY_DROP,36.3351,84.7727,Current activity 36.34 is at or below 0.70x the within-day baseline 84.77.
6,2013-11-01 07:00:00,ACTIVITY_DROP,45.165499999999994,84.7727,Current activity 45.17 is at or below 0.70x the within-day baseline 84.77.
6,2013-11-01 08:00:00,ACTIVITY_SPIKE,68.1685,84.7727,"Activity increased from 45.17 to 68.17, at least 1.50x the previous hour."
7,2013-11-01 01:00:00,ACTIVITY_DROP,46.6212,84.7727,Current activity 46.62 is at or below 0.70x the within-day baseline 84.77.
7,2013-11-01 02:00:00,ACTIVITY_DROP,42.3475,84.7727,Current activity 42.35 is at or below 0.70x the within-day baseline 84.77.
7,2013-11-01 03:00:00,ACTIVITY_DROP,35.2271,84.7727,Current activity 35.23 is at or below 0.70x the within-day baseline 84.77.
7,2013-11-01 04:00:00,ACTIVITY_DROP,32.4546,84.7727,Current activity 32.45 is at or below 0.70x the within-day baseline 84.77.
7,2013-11-01 05:00:00,ACTIVITY_DROP,35.591499999999996,84.7727,Current activity 35.59 is at or below 0.70x the within-day baseline 84.77.
7,2013-11-01 06:00:00,ACTIVITY_DROP,36.3351,84.7727,Current activity 36.34 is at or below 0.70x the within-day baseline 84.77.
7,2013-11-01 07:00:00,ACTIVITY_DROP,45.165499999999994,84.7727,Current activity 45.17 is at or below 0.70x the within-day baseline 84.77.
7,2013-11-01 08:00:00,ACTIVITY_SPIKE,68.1685,84.7727,"Activity increased from 45.17 to 68.17, at least 1.50x the previous hour."
8,2013-11-01 01:00:00,ACTIVITY_DROP,46.6212,84.7727,Current activity 46.62 is at or below 0.70x the within-day baseline 84.77.
8,2013-11-01 02:00:00,ACTIVITY_DROP,42.3475,84.7727,Current activity 42.35 is at or below 0.70x the within-day baseline 84.77.
8,2013-11-01 03:00:00,ACTIVITY_DROP,35.2271,84.7727,Current activity 35.23 is at or below 0.70x the within-day baseline 84.77.
8,2013-11-01 04:00:00,ACTIVITY_DROP,32.4546,84.7727,Current activity 32.45 is at or below 0.70x the within-day baseline 84.77.
8,2013-11-01 05:00:00,ACTIVITY_DROP,35.591499999999996,84.7727,Current activity 35.59 is at or below 0.70x the within-day baseline 84.77.
8,2013-11-01 06:00:00,ACTIVITY_DROP,36.3351,84.7727,Current activity 36.34 is at or below 0.70x the within-day baseline 84.77.
8,2013-11-01 07:00:00,ACTIVITY_DROP,45.165499999999994,84.7727,Current activity 45.17 is at or below 0.70x the within-day baseline 84.77.
8,2013-11-01 08:00:00,ACTIVITY_SPIKE,68.1685,84.7727,"Activity increased from 45.17 to 68.17, at least 1.50x the previous hour."
9,2013-11-01 01:00:00,ACTIVITY_DROP,46.6212,84.7727,Current activity 46.62 is at or below 0.70x the within-day baseline 84.77.
9,2013-11-01 02:00:00,ACTIVITY_DROP,42.3475,84.7727,Current activity 42.35 is at or below 0.70x the within-day baseline 84.77.
9,2013-11-01 03:00:00,ACTIVITY_DROP,35.2271,84.7727,Current activity 35.23 is at or below 0.70x the within-day baseline 84.77.
9,2013-11-01 04:00:00,ACTIVITY_DROP,32.4546,84.7727,Current activity 32.45 is at or below 0.70x the within-day baseline 84.77.
9,2013-11-01 05:00:00,ACTIVITY_DROP,35.591499999999996,84.7727,Current activity 35.59 is at or below 0.70x the within-day baseline 84.77.
9,2013-11-01 06:00:00,ACTIVITY_DROP,36.3351,84.7727,Current activity 36.34 is at or below 0.70x the within-day baseline 84.77.
9,2013-11-01 07:00:00,ACTIVITY_DROP,45.165499999999994,84.7727,Current activity 45.17 is at or below 0.70x the within-day baseline 84.77.
9,2013-11-01 08:00:00,ACTIVITY_SPIKE,68.1685,84.7727,"Activity increased from 45.17 to 68.17, at least 1.50x the previous hour."
10,2013-11-01 00:00:00,ACTIVITY_DROP,36.033,52.4707,Current activity 36.03 is at or below 0.70x the within-day baseline 52.47.
10,2013-11-01 01:00:00,ACTIVITY_DROP,27.874899999999997,52.4707,Current activity 27.87 is at or below 0.70x the within-day baseline 52.47.
10,2013-11-01 02:00:00,ACTIVITY_DROP,25.223000000000003,52.4707,Current activity 25.22 is at or below 0.70x the within-day baseline 52.47.
10,2013-11-01 03:00:00,ACTIVITY_DROP,21.015900000000002,52.4707,Current activity 21.02 is at or below 0.70x the within-day baseline 52.47.
10,2013-11-01 04:00:00,ACTIVITY_DROP,19.7913,52.4707,Current activity 19.79 is at or below 0.70x the within-day baseline 52.47.
10,2013-11-01 05:00:00,ACTIVITY_DROP,21.5882,52.4707,Current activity 21.59 is at or below 0.70x the within-day baseline 52.47.
10,2013-11-01 06:00:00,ACTIVITY_DROP,22.004099999999998,52.4707,Current activity 22.00 is at or below 0.70x the within-day baseline 52.47.
10,2013-11-01 07:00:00,ACTIVITY_DROP,27.1449,52.4707,Current activity 27.14 is at or below 0.70x the within-day baseline 52.47.
10,2013-11-01 08:00:00,ACTIVITY_SPIKE,41.3566,52.4707,"Activity increased from 27.14 to 41.36, at least 1.50x the previous hour."
10,2013-11-01 14:00:00,HIGH_ACTIVITY,67.2871,44.186099999999996,Current activity 67.29 is at least 1.50x the within-day baseline 44.19.
27,2013-11-01 00:00:00,ACTIVITY_DROP,27.3012,39.732,Current activity 27.30 is at or below 0.70x the within-day baseline 39.73.
27,2013-11-01 01:00:00,ACTIVITY_DROP,27.6498,39.732,Current activity 27.65 is at or below 0.70x the within-day baseline 39.73.
27,2013-11-01 02:00:00,ACTIVITY_DROP,24.8546,39.732,Current activity 24.85 is at or below 0.70x the within-day baseline 39.73.
27,2013-11-01 03:00:00,ACTIVITY_DROP,21.7901,39.732,Current activity 21.79 is at or below 0.70x the within-day baseline 39.73.
27,2013-11-01 04:00:00,ACTIVITY_DROP,17.927500000000002,39.732,Current activity 17.93 is at or below 0.70x the within-day baseline 39.73.
27,2013-11-01 05:00:00,ACTIVITY_DROP,19.9499,39.732,Current activity 19.95 is at or below 0.70x the within-day baseline 39.73.
27,2013-11-01 06:00:00,ACTIVITY_DROP,22.3818,39.732,Current activity 22.38 is at or below 0.70x the within-day baseline 39.73.
27,2013-11-01 10:00:00,HIGH_ACTIVITY,63.9003,37.339600000000004,Current activity 63.90 is at least 1.50x the within-day baseline 37.34.
27,2013-11-01 11:00:00,HIGH_ACTIVITY,58.796,37.339600000000004,Current activity 58.80 is at least 1.50x the within-day baseline 37.34.
27,2013-11-01 12:00:00,HIGH_ACTIVITY,67.2463,37.339600000000004,Current activity 67.25 is at least 1.50x the within-day baseline 37.34.
27,2013-11-01 13:00:00,HIGH_ACTIVITY,63.83030000000001,37.339600000000004,Current activity 63.83 is at least 1.50x the within-day baseline 37.34.
27,2013-11-01 23:00:00,ACTIVITY_DROP,24.5828,39.732,Current activity 24.58 is at or below 0.70x the within-day baseline 39.73.
28,2013-11-01 00:00:00,ACTIVITY_DROP,29.221999999999998,45.3963,Current activity 29.22 is at or below 0.70x the within-day baseline 45.40.
28,2013-11-01 01:00:00,ACTIVITY_DROP,27.7335,45.3963,Current activity 27.73 is at or below 0.70x the within-day baseline 45.40.
28,2013-11-01 02:00:00,ACTIVITY_DROP,24.266499999999997,45.3963,Current activity 24.27 is at or below 0.70x the within-day baseline 45.40.
28,2013-11-01 03:00:00,ACTIVITY_DROP,25.4137,45.3963,Current activity 25.41 is at or below 0.70x the within-day baseline 45.40.
28,2013-11-01 04:00:00,ACTIVITY_DROP,20.8946,45.3963,Current activity 20.89 is at or below 0.70x the within-day baseline 45.40.
28,2013-11-01 05:00:00,ACTIVITY_DROP,22.755899999999997,45.3963,Current activity 22.76 is at or below 0.70x the within-day baseline 45.40.
28,2013-11-01 06:00:00,ACTIVITY_DROP,25.5221,45.3963,Current activity 25.52 is at or below 0.70x the within-day baseline 45.40.
28,2013-11-01 07:00:00,ACTIVITY_DROP,31.188299999999998,45.3963,Current activity 31.19 is at or below 0.70x the within-day baseline 45.40.
28,2013-11-01 12:00:00,HIGH_ACTIVITY,73.2636,44.785199999999996,Current activity 73.26 is at least 1.50x the within-day baseline 44.79.
29,2013-11-01 00:00:00,ACTIVITY_DROP,33.0879,53.0478,Current activity 33.09 is at or below 0.70x the within-day baseline 53.05.
29,2013-11-01 01:00:00,ACTIVITY_DROP,27.124100000000002,53.0478,Current activity 27.12 is at or below 0.70x the within-day baseline 53.05.
29,2013-11-01 02:00:00,ACTIVITY_DROP,25.0442,53.0478,Current activity 25.04 is at or below 0.70x the within-day baseline 53.05.
29,2013-11-01 03:00:00,ACTIVITY_DROP,27.1145,53.0478,Current activity 27.11 is at or below 0.70x the within-day baseline 53.05.
29,2013-11-01 04:00:00,ACTIVITY_DROP,24.409299999999998,53.0478,Current activity 24.41 is at or below 0.70x the within-day baseline 53.05.
29,2013-11-01 05:00:00,ACTIVITY_DROP,25.5099,53.0478,Current activity 25.51 is at or below 0.70x the within-day baseline 53.05.
29,2013-11-01 06:00:00,ACTIVITY_DROP,28.477800000000002,53.0478,Current activity 28.48 is at or below 0.70x the within-day baseline 53.05.
29,2013-11-01 07:00:00,ACTIVITY_DROP,31.224100000000004,53.0478,Current activity 31.22 is at or below 0.70x the within-day baseline 53.05.
29,2013-11-01 12:00:00,HIGH_ACTIVITY,79.6875,52.3468,Current activity 79.69 is at least 1.50x the within-day baseline 52.35.
30,2013-11-01 00:00:00,ACTIVITY_DROP,35.064800000000005,55.245400000000004,Current activity 35.06 is at or below 0.70x the within-day baseline 55.25.
30,2013-11-01 01:00:00,ACTIVITY_DROP,26.736300000000004,55.245400000000004,Current activity 26.74 is at or below 0.70x the within-day baseline 55.25.
30,2013-11-01 02:00:00,ACTIVITY_DROP,25.6336,55.245400000000004,Current activity 25.63 is at or below 0.70x the within-day baseline 55.25.
30,2013-11-01 03:00:00,ACTIVITY_DROP,27.4382,55.245400000000004,Current activity 27.44 is at or below 0.70x the within-day baseline 55.25.
30,2013-11-01 04:00:00,ACTIVITY_DROP,25.9664,55.245400000000004,Current activity 25.97 is at or below 0.70x the within-day baseline 55.25.
30,2013-11-01 05:00:00,ACTIVITY_DROP,26.6355,55.245400000000004,Current activity 26.64 is at or below 0.70x the within-day baseline 55.25.
30,2013-11-01 06:00:00,ACTIVITY_DROP,29.660300000000003,55.245400000000004,Current activity 29.66 is at or below 0.70x the within-day baseline 55.25.
30,2013-11-01 07:00:00,ACTIVITY_DROP,30.644,55.245400000000004,Current activity 30.64 is at or below 0.70x the within-day baseline 55.25.
30,2013-11-01 12:00:00,HIGH_ACTIVITY,82.417,54.112500000000004,Current activity 82.42 is at least 1.50x the within-day baseline 54.11.
31,2013-11-01 00:00:00,ACTIVITY_DROP,35.4726,55.2739,Current activity 35.47 is at or below 0.70x the within-day baseline 55.27.
31,2013-11-01 01:00:00,ACTIVITY_DROP,26.656300000000005,55.2739,Current activity 26.66 is at or below 0.70x the within-day baseline 55.27.
31,2013-11-01 02:00:00,ACTIVITY_DROP,25.7551,55.2739,Current activity 25.76 is at or below 0.70x the within-day baseline 55.27.
31,2013-11-01 03:00:00,ACTIVITY_DROP,27.5047,55.2739,Current activity 27.50 is at or below 0.70x the within-day baseline 55.27.
31,2013-11-01 04:00:00,ACTIVITY_DROP,26.2878,55.2739,Current activity 26.29 is at or below 0.70x the within-day baseline 55.27.
31,2013-11-01 05:00:00,ACTIVITY_DROP,26.8677,55.2739,Current activity 26.87 is at or below 0.70x the within-day baseline 55.27.
31,2013-11-01 06:00:00,ACTIVITY_DROP,29.9044,55.2739,Current activity 29.90 is at or below 0.70x the within-day baseline 55.27.
31,2013-11-01 07:00:00,ACTIVITY_DROP,30.5244,55.2739,Current activity 30.52 is at or below 0.70x the within-day baseline 55.27.
31,2013-11-01 12:00:00,HIGH_ACTIVITY,82.97970000000001,54.332,Current activity 82.98 is at least 1.50x the within-day baseline 54.33.
32,2013-11-01 01:00:00,ACTIVITY_DROP,41.18759999999999,60.9098,Current activity 41.19 is at or below 0.70x the within-day baseline 60.91.
32,2013-11-01 02:00:00,ACTIVITY_DROP,33.3395,60.9098,Current activity 33.34 is at or below 0.70x the within-day baseline 60.91.
32,2013-11-01 03:00:00,ACTIVITY_DROP,34.8773,60.9098,Current activity 34.88 is at or below 0.70x the within-day baseline 60.91.
32,2013-11-01 04:00:00,ACTIVITY_DROP,32.0464,60.9098,Current activity 32.05 is at or below 0.70x the within-day baseline 60.91.
32,2013-11-01 05:00:00,ACTIVITY_DROP,32.6886,60.9098,Current activity 32.69 is at or below 0.70x the within-day baseline 60.91.
32,2013-11-01 06:00:00,ACTIVITY_DROP,36.8975,60.9098,Current activity 36.90 is at or below 0.70x the within-day baseline 60.91.
32,2013-11-01 07:00:00,ACTIVITY_DROP,38.049,60.9098,Current activity 38.05 is at or below 0.70x the within-day baseline 60.91.
33,2013-11-01 02:00:00,ACTIVITY_DROP,41.0174,63.75659999999999,Current activity 41.02 is at or below 0.70x the within-day baseline 63.76.
33,2013-11-01 03:00:00,ACTIVITY_DROP,40.6704,63.75659999999999,Current activity 40.67 is at or below 0.70x the within-day baseline 63.76.
33,2013-11-01 04:00:00,ACTIVITY_DROP,37.273500000000006,63.75659999999999,Current activity 37.27 is at or below 0.70x the within-day baseline 63.76.
33,2013-11-01 05:00:00,ACTIVITY_DROP,38.3165,63.75659999999999,Current activity 38.32 is at or below 0.70x the within-day baseline 63.76.
33,2013-11-01 06:00:00,ACTIVITY_DROP,43.7446,63.75659999999999,Current activity 43.74 is at or below 0.70x the within-day baseline 63.76.
33,2013-11-01 12:00:00,HIGH_ACTIVITY,96.738,61.8391,Current activity 96.74 is at least 1.50x the within-day baseline 61.84.
34,2013-11-01 02:00:00,ACTIVITY_DROP,32.0834,51.2959,Current activity 32.08 is at or below 0.70x the within-day baseline 51.30.
34,2013-11-01 03:00:00,ACTIVITY_DROP,26.864900000000002,51.2959,Current activity 26.86 is at or below 0.70x the within-day baseline 51.30.
34,2013-11-01 04:00:00,ACTIVITY_DROP,25.387300000000003,51.2959,Current activity 25.39 is at or below 0.70x the within-day baseline 51.30.
34,2013-11-01 05:00:00,ACTIVITY_DROP,26.905600000000003,51.2959,Current activity 26.91 is at or below 0.70x the within-day baseline 51.30.
34,2013-11-01 06:00:00,ACTIVITY_DROP,29.200200000000002,51.2959,Current activity 29.20 is at or below 0.70x the within-day baseline 51.30.
34,2013-11-01 07:00:00,ACTIVITY_DROP,32.7078,51.2959,Current activity 32.71 is at or below 0.70x the within-day baseline 51.30.
34,2013-11-01 11:00:00,HIGH_ACTIVITY,76.9041,50.6417,Current activity 76.90 is at least 1.50x the within-day baseline 50.64.
34,2013-11-01 12:00:00,HIGH_ACTIVITY,107.2524,50.6417,Current activity 107.25 is at least 1.50x the within-day baseline 50.64.
35,2013-11-01 02:00:00,ACTIVITY_DROP,25.5057,46.317899999999995,Current activity 25.51 is at or below 0.70x the within-day baseline 46.32.
35,2013-11-01 03:00:00,ACTIVITY_DROP,20.4499,46.317899999999995,Current activity 20.45 is at or below 0.70x the within-day baseline 46.32.
35,2013-11-01 04:00:00,ACTIVITY_DROP,21.4153,46.317899999999995,Current activity 21.42 is at or below 0.70x the within-day baseline 46.32.
35,2013-11-01 05:00:00,ACTIVITY_DROP,24.3777,46.317899999999995,Current activity 24.38 is at or below 0.70x the within-day baseline 46.32.
35,2013-11-01 06:00:00,ACTIVITY_DROP,25.725199999999997,46.317899999999995,Current activity 25.73 is at or below 0.70x the within-day baseline 46.32.
35,2013-11-01 07:00:00,ACTIVITY_DROP,27.8887,46.317899999999995,Current activity 27.89 is at or below 0.70x the within-day baseline 46.32.
35,2013-11-01 10:00:00,HIGH_ACTIVITY,66.80019999999999,44.4102,Current activity 66.80 is at least 1.50x the within-day baseline 44.41.
35,2013-11-01 11:00:00,HIGH_ACTIVITY,79.8037,44.4102,Current activity 79.80 is at least 1.50x the within-day baseline 44.41.
35,2013-11-01 12:00:00,HIGH_ACTIVITY,121.63149999999999,44.4102,Current activity 121.63 is at least 1.50x the within-day baseline 44.41.
35,2013-11-01 12:00:00,ACTIVITY_SPIKE,121.63149999999999,44.4102,"Activity increased from 79.80 to 121.63, at least 1.50x the previous hour."
35,2013-11-01 17:00:00,HIGH_ACTIVITY,67.67859999999999,44.4102,Current activity 67.68 is at least 1.50x the within-day baseline 44.41.
36,2013-11-01 02:00:00,ACTIVITY_DROP,25.5057,46.317899999999995,Current activity 25.51 is at or below 0.70x the within-day baseline 46.32.
36,2013-11-01 03:00:00,ACTIVITY_DROP,20.4499,46.317899999999995,Current activity 20.45 is at or below 0.70x the within-day baseline 46.32.
36,2013-11-01 04:00:00,ACTIVITY_DROP,21.4153,46.317899999999995,Current activity 21.42 is at or below 0.70x the within-day baseline 46.32.
36,2013-11-01 05:00:00,ACTIVITY_DROP,24.3777,46.317899999999995,Current activity 24.38 is at or below 0.70x the within-day baseline 46.32.
36,2013-11-01 06:00:00,ACTIVITY_DROP,25.725199999999997,46.317899999999995,Current activity 25.73 is at or below 0.70x the within-day baseline 46.32.
36,2013-11-01 07:00:00,ACTIVITY_DROP,27.8887,46.317899999999995,Current activity 27.89 is at or below 0.70x the within-day baseline 46.32.
36,2013-11-01 10:00:00,HIGH_ACTIVITY,66.80019999999999,44.4102,Current activity 66.80 is at least 1.50x the within-day baseline 44.41.
36,2013-11-01 11:00:00,HIGH_ACTIVITY,79.8037,44.4102,Current activity 79.80 is at least 1.50x the within-day baseline 44.41.
36,2013-11-01 12:00:00,HIGH_ACTIVITY,121.63149999999999,44.4102,Current activity 121.63 is at least 1.50x the within-day baseline 44.41.
36,2013-11-01 12:00:00,ACTIVITY_SPIKE,121.63149999999999,44.4102,"Activity increased from 79.80 to 121.63, at least 1.50x the previous hour."
36,2013-11-01 17:00:00,HIGH_ACTIVITY,67.67859999999999,44.4102,Current activity 67.68 is at least 1.50x the within-day baseline 44.41.
37,2013-11-01 02:00:00,ACTIVITY_DROP,25.5057,46.317899999999995,Current activity 25.51 is at or below 0.70x the within-day baseline 46.32.
37,2013-11-01 03:00:00,ACTIVITY_DROP,20.4499,46.317899999999995,Current activity 20.45 is at or below 0.70x the within-day baseline 46.32.
37,2013-11-01 04:00:00,ACTIVITY_DROP,21.4153,46.317899999999995,Current activity 21.42 is at or below 0.70x the within-day baseline 46.32.
37,2013-11-01 05:00:00,ACTIVITY_DROP,24.3777,46.317899999999995,Current activity 24.38 is at or below 0.70x the within-day baseline 46.32.
37,2013-11-01 06:00:00,ACTIVITY_DROP,25.725199999999997,46.317899999999995,Current activity 25.73 is at or below 0.70x the within-day baseline 46.32.
37,2013-11-01 07:00:00,ACTIVITY_DROP,27.8887,46.317899999999995,Current activity 27.89 is at or below 0.70x the within-day baseline 46.32.
37,2013-11-01 10:00:00,HIGH_ACTIVITY,66.80019999999999,44.4102,Current activity 66.80 is at least 1.50x the within-day baseline 44.41.
37,2013-11-01 11:00:00,HIGH_ACTIVITY,79.8037,44.4102,Current activity 79.80 is at least 1.50x the within-day baseline 44.41.
37,2013-11-01 12:00:00,HIGH_ACTIVITY,121.63149999999999,44.4102,Current activity 121.63 is at least 1.50x the within-day baseline 44.41.
37,2013-11-01 12:00:00,ACTIVITY_SPIKE,121.63149999999999,44.4102,"Activity increased from 79.80 to 121.63, at least 1.50x the previous hour."
37,2013-11-01 17:00:00,HIGH_ACTIVITY,67.67859999999999,44.4102,Current activity 67.68 is at least 1.50x the within-day baseline 44.41.
38,2013-11-01 02:00:00,ACTIVITY_DROP,25.5057,46.317899999999995,Current activity 25.51 is at or below 0.70x the within-day baseline 46.32.
38,2013-11-01 03:00:00,ACTIVITY_DROP,20.4499,46.317899999999995,Current activity 20.45 is at or below 0.70x the within-day baseline 46.32.
38,2013-11-01 04:00:00,ACTIVITY_DROP,21.4153,46.317899999999995,Current activity 21.42 is at or below 0.70x the within-day baseline 46.32.
38,2013-11-01 05:00:00,ACTIVITY_DROP,24.3777,46.317899999999995,Current activity 24.38 is at or below 0.70x the within-day baseline 46.32.
38,2013-11-01 06:00:00,ACTIVITY_DROP,25.725199999999997,46.317899999999995,Current activity 25.73 is at or below 0.70x the within-day baseline 46.32.
38,2013-11-01 07:00:00,ACTIVITY_DROP,27.8887,46.317899999999995,Current activity 27.89 is at or below 0.70x the within-day baseline 46.32.
38,2013-11-01 10:00:00,HIGH_ACTIVITY,66.80019999999999,44.4102,Current activity 66.80 is at least 1.50x the within-day baseline 44.41.
38,2013-11-01 11:00:00,HIGH_ACTIVITY,79.8037,44.4102,Current activity 79.80 is at least 1.50x the within-day baseline 44.41.
38,2013-11-01 12:00:00,HIGH_ACTIVITY,121.63149999999999,44.4102,Current activity 121.63 is at least 1.50x the within-day baseline 44.41.
38,2013-11-01 12:00:00,ACTIVITY_SPIKE,121.63149999999999,44.4102,"Activity increased from 79.80 to 121.63, at least 1.50x the previous hour."
38,2013-11-01 17:00:00,HIGH_ACTIVITY,67.67859999999999,44.4102,Current activity 67.68 is at least 1.50x the within-day baseline 44.41.
39,2013-11-01 02:00:00,ACTIVITY_DROP,28.441499999999998,51.2906,Current activity 28.44 is at or below 0.70x the within-day baseline 51.29.
39,2013-11-01 03:00:00,ACTIVITY_DROP,23.0485,51.2906,Current activity 23.05 is at or below 0.70x the within-day baseline 51.29.
39,2013-11-01 04:00:00,ACTIVITY_DROP,23.7559,51.2906,Current activity 23.76 is at or below 0.70x the within-day baseline 51.29.
39,2013-11-01 05:00:00,ACTIVITY_DROP,26.8771,51.2906,Current activity 26.88 is at or below 0.70x the within-day baseline 51.29.
39,2013-11-01 06:00:00,ACTIVITY_DROP,28.795499999999997,51.2906,Current activity 28.80 is at or below 0.70x the within-day baseline 51.29.
39,2013-11-01 07:00:00,ACTIVITY_DROP,30.8398,51.2906,Current activity 30.84 is at or below 0.70x the within-day baseline 51.29.
39,2013-11-01 11:00:00,HIGH_ACTIVITY,86.83000000000001,49.9614,Current activity 86.83 is at least 1.50x the within-day baseline 49.96.
